byte_index,bit_index,ones,zeros,p1,x,msb_expanded_column,lsb_expanded_column
9,4,388,612,0.388000000,612,75,76
9,5,394,606,0.394000000,606,74,77
9,6,392,608,0.392000000,608,73,78
9,7,314,686,0.314000000,686,72,79
10,0,415,585,0.415000000,585,87,80
10,1,357,643,0.357000000,643,86,81
10,2,340,660,0.340000000,660,85,82
10,3,385,615,0.385000000,615,84,83
10,4,385,615,0.385000000,615,83,84
10,5,367,633,0.367000000,633,82,85
10,6,392,608,0.392000000,608,81,86
10,7,316,684,0.316000000,684,80,87
11,0,423,577,0.423000000,577,95,88
11,1,365,635,0.365000000,635,94,89
11,2,353,647,0.353000000,647,93,90
11,3,396,604,0.396000000,604,92,91
11,4,349,651,0.349000000,651,91,92
11,5,373,627,0.373000000,627,90,93
11,6,382,618,0.382000000,618,89,94
11,7,340,660,0.340000000,660,88,95
12,0,367,633,0.367000000,633,103,96
12,1,363,637,0.363000000,637,102,97
12,2,383,617,0.383000000,617,101,98
12,3,409,591,0.409000000,591,100,99
12,4,352,648,0.352000000,648,99,100
12,5,361,639,0.361000000,639,98,101
12,6,410,590,0.410000000,590,97,102
12,7,375,625,0.375000000,625,96,103
13,0,380,620,0.380000000,620,111,104
13,1,357,643,0.357000000,643,110,105
13,2,388,612,0.388000000,612,109,106
13,3,414,586,0.414000000,586,108,107
13,4,346,654,0.346000000,654,107,108
13,5,398,602,0.398000000,602,106,109
13,6,391,609,0.391000000,609,105,110
13,7,330,670,0.330000000,670,104,111
14,0,378,622,0.378000000,622,119,112
14,1,401,599,0.401000000,599,118,113
14,2,386,614,0.386000000,614,117,114
14,3,353,647,0.353000000,647,116,115
14,4,324,676,0.324000000,676,115,116
14,5,390,610,0.390000000,610,114,117
14,6,418,582,0.418000000,582,113,118
14,7,352,648,0.352000000,648,112,119
15,0,408,592,0.408000000,592,127,120
15,1,382,618,0.382000000,618,126,121
15,2,373,627,0.373000000,627,125,122
15,3,404,596,0.404000000,596,124,123
15,4,330,670,0.330000000,670,123,124
15,5,394,606,0.394000000,606,122,125
15,6,405,595,0.405000000,595,121,126
15,7,345,655,0.345000000,655,120,127
16,0,402,598,0.402000000,598,135,128
16,1,369,631,0.369000000,631,134,129
16,2,376,624,0.376000000,624,133,130
16,3,367,633,0.367000000,633,132,131
16,4,351,649,0.351000000,649,131,132
16,5,374,626,0.374000000,626,130,133
16,6,394,606,0.394000000,606,129,134
16,7,371,629,0.371000000,629,128,135
17,0,399,601,0.399000000,601,143,136
17,1,360,640,0.360000000,640,142,137
17,2,355,645,0.355000000,645,141,138
17,3,337,663,0.337000000,663,140,139
17,4,341,659,0.341000000,659,139,140
17,5,380,620,0.380000000,620,138,141
17,6,367,633,0.367000000,633,137,142
17,7,383,617,0.383000000,617,136,143
18,0,354,646,0.354000000,646,151,144
18,1,384,616,0.384000000,616,150,145
18,2,398,602,0.398000000,602,149,146
18,3,365,635,0.365000000,635,148,147
18,4,372,628,0.372000000,628,147,148
18,5,385,615,0.385000000,615,146,149
18,6,369,631,0.369000000,631,145,150
18,7,360,640,0.360000000,640,144,151
19,0,361,639,0.361000000,639,159,152
19,1,361,639,0.361000000,639,158,153
19,2,369,631,0.369000000,631,157,154
19,3,383,617,0.383000000,617,156,155
19,4,352,648,0.352000000,648,155,156
19,5,363,637,0.363000000,637,154,157
19,6,357,643,0.357000000,643,153,158
19,7,371,629,0.371000000,629,152,159
20,0,403,597,0.403000000,597,167,160
20,1,356,644,0.356000000,644,166,161
20,2,379,621,0.379000000,621,165,162
20,3,376,624,0.376000000,624,164,163
20,4,390,610,0.390000000,610,163,164
20,5,405,595,0.405000000,595,162,165
20,6,347,653,0.347000000,653,161,166
20,7,373,627,0.373000000,627,160,167
21,0,390,610,0.390000000,610,175,168
21,1,347,653,0.347000000,653,174,169
21,2,395,605,0.395000000,605,173,170
21,3,355,645,0.355000000,645,172,171
21,4,383,617,0.383000000,617,171,172
