label,byte_index,byte_phase_mod8,bit_index,ones,zeros,p1,abs_bias,x,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,8,0,3,482,518,0.482000000,0.018000000,518,0.999064932,0.948975997
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,8,0,4,483,517,0.483000000,0.017000000,517,0.999165962,0.951763814
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,8,0,5,463,537,0.463000000,0.037000000,537,0.996046288,0.897006007
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,8,0,6,447,553,0.447000000,0.053000000,553,0.991879693,0.854648614
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,8,0,7,503,497,0.503000000,0.003000000,503,0.999974031,0.991369695
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,9,1,0,511,489,0.511000000,0.011000000,511,0.999650840,0.968604804
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,9,1,1,494,506,0.494000000,0.006000000,506,0.999896123,0.982790710
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,9,1,2,480,520,0.480000000,0.020000000,520,0.998845536,0.943416472
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,9,1,3,485,515,0.485000000,0.015000000,515,0.999350690,0.957355663
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,9,1,4,485,515,0.485000000,0.015000000,515,0.999350690,0.957355663
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,9,1,5,490,510,0.490000000,0.010000000,510,0.999711442,0.971430848
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,9,1,6,486,514,0.486000000,0.014000000,514,0.999434390,0.960159735
