label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,1,6,16000,3737,12263,0.233562500,0.266437500,0.784170033,0.383759944
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,1,7,16000,3897,12103,0.243562500,0.256437500,0.800914569,0.402707209
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,2,0,16000,3864,12136,0.241500000,0.258500000,0.797525841,0.398778914
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,2,1,16000,3872,12128,0.242000000,0.258000000,0.798350420,0.399730246
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,2,2,16000,3874,12126,0.242125000,0.257875000,0.798556258,0.399968178
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,2,3,16000,3914,12086,0.244625000,0.255375000,0.802647266,0.404735058
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,2,4,16000,3918,12082,0.244875000,0.255125000,0.803053677,0.405212613
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,2,5,16000,3932,12068,0.245750000,0.254250000,0.804472279,0.406885304
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,2,6,16000,3939,12061,0.246187500,0.253812500,0.805179344,0.407722376
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,2,7,16000,4005,11995,0.250312500,0.249687500,0.811773050,0.415638747
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,3,0,16000,3831,12169,0.239437500,0.260562500,0.794103610,0.394861287
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,3,1,16000,4036,11964,0.252250000,0.247750000,0.814824852,0.419372090
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,3,2,16000,3987,12013,0.249187500,0.250812500,0.809987801,0.413475426
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,3,3,16000,3908,12092,0.244250000,0.255750000,0.802036734,0.404019021
