name,ref_name,loc,bel
u_uart_tx/state_count[63]_i_69,LUT2,SLICE_X40Y45,SLICEL.B5LUT
u_uart_tx/state_count[63]_i_70,LUT2,SLICE_X40Y45,SLICEL.A5LUT
u_uart_tx/state_count[63]_i_71,LUT2,SLICE_X40Y45,SLICEL.D6LUT
u_uart_tx/state_count[63]_i_72,LUT2,SLICE_X40Y45,SLICEL.C6LUT
u_uart_tx/state_count[63]_i_73,LUT2,SLICE_X40Y45,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_74,LUT2,SLICE_X40Y45,SLICEL.A6LUT
u_uart_tx/state_count[63]_i_76,LUT2,SLICE_X38Y41,SLICEM.D5LUT
u_uart_tx/state_count[63]_i_77,LUT2,SLICE_X38Y41,SLICEM.C5LUT
u_uart_tx/state_count[63]_i_78,LUT2,SLICE_X38Y41,SLICEM.B5LUT
u_uart_tx/state_count[63]_i_79,LUT2,SLICE_X38Y41,SLICEM.A5LUT
u_uart_tx/state_count[63]_i_8,LUT2,SLICE_X38Y45,SLICEM.C5LUT
u_uart_tx/state_count[63]_i_80,LUT2,SLICE_X38Y41,SLICEM.D6LUT
u_uart_tx/state_count[63]_i_81,LUT2,SLICE_X38Y41,SLICEM.C6LUT
u_uart_tx/state_count[63]_i_82,LUT2,SLICE_X38Y41,SLICEM.B6LUT
u_uart_tx/state_count[63]_i_83,LUT2,SLICE_X38Y41,SLICEM.A6LUT
u_uart_tx/state_count[63]_i_85,LUT2,SLICE_X40Y44,SLICEL.D5LUT
u_uart_tx/state_count[63]_i_86,LUT2,SLICE_X40Y44,SLICEL.B5LUT
u_uart_tx/state_count[63]_i_87,LUT2,SLICE_X40Y44,SLICEL.A5LUT
u_uart_tx/state_count[63]_i_88,LUT2,SLICE_X40Y44,SLICEL.D6LUT
u_uart_tx/state_count[63]_i_89,LUT2,SLICE_X40Y44,SLICEL.C6LUT
u_uart_tx/state_count[63]_i_9,LUT2,SLICE_X38Y45,SLICEM.B5LUT
u_uart_tx/state_count[63]_i_90,LUT2,SLICE_X40Y44,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_91,LUT2,SLICE_X40Y44,SLICEL.A6LUT
u_uart_tx/state_count[63]_i_93,LUT2,SLICE_X38Y40,SLICEM.D5LUT
u_uart_tx/state_count[63]_i_94,LUT2,SLICE_X38Y40,SLICEM.C5LUT
u_uart_tx/state_count[63]_i_95,LUT2,SLICE_X38Y40,SLICEM.B5LUT
u_uart_tx/state_count[63]_i_96,LUT2,SLICE_X38Y40,SLICEM.A5LUT
u_uart_tx/state_count[63]_i_97,LUT2,SLICE_X38Y40,SLICEM.D6LUT
u_uart_tx/state_count[63]_i_98,LUT2,SLICE_X38Y40,SLICEM.C6LUT
u_uart_tx/state_count[63]_i_99,LUT2,SLICE_X38Y40,SLICEM.B6LUT
u_uart_tx/state_count_reg[63]_i_101,CARRY4,SLICE_X40Y42,SLICEL.CARRY4
u_uart_tx/state_count_reg[63]_i_108,CARRY4,SLICE_X38Y38,SLICEM.CARRY4
u_uart_tx/state_count_reg[63]_i_115,CARRY4,SLICE_X40Y41,SLICEL.CARRY4
u_uart_tx/state_count_reg[63]_i_14,CARRY4,SLICE_X40Y47,SLICEL.CARRY4
u_uart_tx/state_count_reg[63]_i_21,CARRY4,SLICE_X38Y43,SLICEM.CARRY4
u_uart_tx/state_count_reg[63]_i_30,CARRY4,SLICE_X40Y46,SLICEL.CARRY4
u_uart_tx/state_count_reg[63]_i_39,CARRY4,SLICE_X38Y42,SLICEM.CARRY4
u_uart_tx/state_count_reg[63]_i_4,CARRY4,SLICE_X38Y45,SLICEM.CARRY4
u_uart_tx/state_count_reg[63]_i_48,CARRY4,SLICE_X40Y45,SLICEL.CARRY4
u_uart_tx/state_count_reg[63]_i_5,CARRY4,SLICE_X40Y48,SLICEL.CARRY4
u_uart_tx/state_count_reg[63]_i_57,CARRY4,SLICE_X38Y41,SLICEM.CARRY4
u_uart_tx/state_count_reg[63]_i_66,CARRY4,SLICE_X40Y44,SLICEL.CARRY4
u_uart_tx/state_count_reg[63]_i_7,CARRY4,SLICE_X38Y44,SLICEM.CARRY4
u_uart_tx/state_count_reg[63]_i_75,CARRY4,SLICE_X38Y40,SLICEM.CARRY4
u_uart_tx/state_count_reg[63]_i_84,CARRY4,SLICE_X40Y43,SLICEL.CARRY4
u_uart_tx/state_count_reg[63]_i_92,CARRY4,SLICE_X38Y39,SLICEM.CARRY4
u_uart_tx/tx_data_latch[0]_i_1,LUT5,SLICE_X38Y37,SLICEM.A6LUT
u_uart_tx/tx_data_latch[1]_i_1,LUT5,SLICE_X36Y37,SLICEM.D6LUT
u_uart_tx/tx_data_latch[2]_i_1,LUT5,SLICE_X38Y36,SLICEM.A6LUT
u_uart_tx/tx_data_latch[3]_i_1,LUT5,SLICE_X36Y37,SLICEM.A6LUT
u_uart_tx/tx_data_latch[4]_i_1,LUT5,SLICE_X36Y37,SLICEM.B6LUT
u_uart_tx/tx_data_latch[5]_i_1,LUT5,SLICE_X38Y36,SLICEM.B6LUT
u_uart_tx/tx_data_latch[6]_i_1,LUT4,SLICE_X39Y38,SLICEL.A5LUT
u_uart_tx/tx_data_latch[7]_i_1,LUT6,SLICE_X39Y37,SLICEL.D6LUT
u_uart_tx/tx_data_latch[7]_i_2,LUT5,SLICE_X36Y37,SLICEM.C6LUT
u_uart_tx/tx_data_latch[7]_i_3,LUT3,SLICE_X43Y41,SLICEL.B5LUT
u_uart_tx/tx_data_latch_reg[0],FDCE,SLICE_X38Y37,SLICEM.AFF
u_uart_tx/tx_data_latch_reg[1],FDCE,SLICE_X36Y37,SLICEM.DFF
u_uart_tx/tx_data_latch_reg[2],FDCE,SLICE_X38Y36,SLICEM.AFF
u_uart_tx/tx_data_latch_reg[3],FDCE,SLICE_X36Y37,SLICEM.AFF
u_uart_tx/tx_data_latch_reg[4],FDCE,SLICE_X36Y37,SLICEM.BFF
u_uart_tx/tx_data_latch_reg[5],FDCE,SLICE_X38Y36,SLICEM.BFF
u_uart_tx/tx_data_latch_reg[6],FDCE,SLICE_X38Y37,SLICEM.BFF
u_uart_tx/tx_data_latch_reg[7],FDCE,SLICE_X36Y37,SLICEM.CFF
u_uart_tx/tx_data_ready_i_1,LUT5,SLICE_X40Y37,SLICEL.A6LUT
u_uart_tx/tx_data_ready_reg,FDCE,SLICE_X40Y37,SLICEL.AFF
u_uart_tx/tx_reg_i_1,LUT6,SLICE_X39Y37,SLICEL.C6LUT
u_uart_tx/tx_reg_i_2,LUT6,SLICE_X38Y37,SLICEM.B6LUT
u_uart_tx/tx_reg_i_3,LUT6,SLICE_X38Y37,SLICEM.C6LUT
u_uart_tx/tx_reg_i_4,LUT6,SLICE_X38Y37,SLICEM.D6LUT
u_uart_tx/tx_reg_i_5,LUT6,SLICE_X37Y37,SLICEL.B6LUT
u_uart_tx/tx_reg_reg,FDPE,SLICE_X39Y37,SLICEL.CFF
u_uart_tx/u_fifo_generator_0_i_2,LUT5,SLICE_X43Y41,SLICEL.A5LUT
warmup_count[0]_i_1,LUT6,SLICE_X46Y43,SLICEM.B6LUT
warmup_count[1]_i_1,LUT6,SLICE_X46Y43,SLICEM.A6LUT
warmup_count[1]_i_2,LUT4,SLICE_X43Y43,SLICEL.C6LUT
warmup_count_reg[0],FDRE,SLICE_X46Y43,SLICEM.BFF
warmup_count_reg[1],FDRE,SLICE_X46Y43,SLICEM.AFF
