label,seq,row_index,phase,phase_name,event_index,fifo_byte,fifo_empty,fifo_full,ro_en
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,209,5,2,send,25,0,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,210,5,2,send,26,240,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,211,5,2,send,27,44,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,212,5,2,send,28,88,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,213,5,2,send,29,17,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,214,5,2,send,30,128,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,215,5,2,send,31,70,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,216,6,1,warmup,1,74,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,217,6,1,warmup,2,0,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,218,6,1,warmup,3,4,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,219,6,1,warmup,4,128,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,220,6,2,send,0,36,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,221,6,2,send,1,28,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,222,6,2,send,2,2,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,223,6,2,send,3,69,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,224,6,2,send,4,13,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,225,6,2,send,5,147,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,226,6,2,send,6,16,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,227,6,2,send,7,66,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,228,6,2,send,8,26,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,229,6,2,send,9,38,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,230,6,2,send,10,73,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,231,6,2,send,11,25,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,232,6,2,send,12,103,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,233,6,2,send,13,18,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,234,6,2,send,14,192,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,235,6,2,send,15,197,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,236,6,2,send,16,104,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,237,6,2,send,17,146,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,238,6,2,send,18,22,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,239,6,2,send,19,200,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,240,6,2,send,20,0,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,241,6,2,send,21,68,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,242,6,2,send,22,1,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,243,6,2,send,23,144,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,244,6,2,send,24,34,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,245,6,2,send,25,24,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,246,6,2,send,26,16,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,247,6,2,send,27,1,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,248,6,2,send,28,33,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,249,6,2,send,29,194,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,250,6,2,send,30,49,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,251,6,2,send,31,88,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,252,7,1,warmup,1,144,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,253,7,1,warmup,2,2,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,254,7,1,warmup,3,77,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,255,7,1,warmup,4,9,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,256,7,2,send,0,38,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,257,7,2,send,1,68,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,258,7,2,send,2,16,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,259,7,2,send,3,2,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,260,7,2,send,4,8,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,261,7,2,send,5,145,0,1,1
